ds,Airports,Class,y
2/13/1989,SYD-OOL,First,193
2/20/1989,SYD-OOL,First,203
2/27/1989,SYD-OOL,First,197
3/6/1989,SYD-OOL,First,193
3/13/1989,SYD-OOL,First,239
3/20/1989,SYD-OOL,First,211
3/27/1989,SYD-OOL,First,206
4/3/1989,SYD-OOL,First,231
4/10/1989,SYD-OOL,First,191
4/17/1989,SYD-OOL,First,254
4/24/1989,SYD-OOL,First,291
5/1/1989,SYD-OOL,First,197
5/8/1989,SYD-OOL,First,223
5/15/1989,SYD-OOL,First,182
5/22/1989,SYD-OOL,First,187
5/29/1989,SYD-OOL,First,233
6/5/1989,SYD-OOL,First,274
6/12/1989,SYD-OOL,First,199
6/19/1989,SYD-OOL,First,199
6/26/1989,SYD-OOL,First,233
7/3/1989,SYD-OOL,First,186
7/10/1989,SYD-OOL,First,170
7/17/1989,SYD-OOL,First,155
7/24/1989,SYD-OOL,First,146
7/31/1989,SYD-OOL,First,146
8/7/1989,SYD-OOL,First,131
8/14/1989,SYD-OOL,First,58
8/21/1989,SYD-OOL,First,0
8/28/1989,SYD-OOL,First,0
9/4/1989,SYD-OOL,First,0
9/11/1989,SYD-OOL,First,0
9/18/1989,SYD-OOL,First,0
9/25/1989,SYD-OOL,First,0
10/2/1989,SYD-OOL,First,0
10/9/1989,SYD-OOL,First,0
10/16/1989,SYD-OOL,First,0
10/23/1989,SYD-OOL,First,18
10/30/1989,SYD-OOL,First,0
11/6/1989,SYD-OOL,First,4
11/13/1989,SYD-OOL,First,41
11/20/1989,SYD-OOL,First,10
11/27/1989,SYD-OOL,First,31
12/4/1989,SYD-OOL,First,36
12/11/1989,SYD-OOL,First,36
12/18/1989,SYD-OOL,First,59
12/25/1989,SYD-OOL,First,24
1/1/1990,SYD-OOL,First,40
1/8/1990,SYD-OOL,First,50
1/15/1990,SYD-OOL,First,103
1/22/1990,SYD-OOL,First,113
1/29/1990,SYD-OOL,First,109
2/5/1990,SYD-OOL,First,98
2/12/1990,SYD-OOL,First,98
2/19/1990,SYD-OOL,First,131
2/26/1990,SYD-OOL,First,107
3/5/1990,SYD-OOL,First,126
3/12/1990,SYD-OOL,First,95
3/19/1990,SYD-OOL,First,111
3/26/1990,SYD-OOL,First,150
4/2/1990,SYD-OOL,First,176
4/9/1990,SYD-OOL,First,248
4/16/1990,SYD-OOL,First,148
4/23/1990,SYD-OOL,First,182
4/30/1990,SYD-OOL,First,185
5/7/1990,SYD-OOL,First,159
5/14/1990,SYD-OOL,First,130
5/21/1990,SYD-OOL,First,101
5/28/1990,SYD-OOL,First,196
6/4/1990,SYD-OOL,First,175
6/11/1990,SYD-OOL,First,130
6/18/1990,SYD-OOL,First,132
6/25/1990,SYD-OOL,First,98
7/2/1990,SYD-OOL,First,154
7/9/1990,SYD-OOL,First,172
7/16/1990,SYD-OOL,First,109
7/23/1990,SYD-OOL,First,107
7/30/1990,SYD-OOL,First,89
8/6/1990,SYD-OOL,First,111
8/13/1990,SYD-OOL,First,88
8/20/1990,SYD-OOL,First,97
8/27/1990,SYD-OOL,First,102
9/3/1990,SYD-OOL,First,100
9/10/1990,SYD-OOL,First,121
9/17/1990,SYD-OOL,First,145
9/24/1990,SYD-OOL,First,164
10/1/1990,SYD-OOL,First,149
10/8/1990,SYD-OOL,First,126
10/15/1990,SYD-OOL,First,159
10/22/1990,SYD-OOL,First,113
10/29/1990,SYD-OOL,First,161
11/5/1990,SYD-OOL,First,140
11/12/1990,SYD-OOL,First,148
11/19/1990,SYD-OOL,First,159
11/26/1990,SYD-OOL,First,69
12/3/1990,SYD-OOL,First,64
12/10/1990,SYD-OOL,First,114
12/17/1990,SYD-OOL,First,132
12/24/1990,SYD-OOL,First,111
1/7/1991,SYD-OOL,First,143
1/14/1991,SYD-OOL,First,152
1/21/1991,SYD-OOL,First,100
1/28/1991,SYD-OOL,First,86
2/4/1991,SYD-OOL,First,96
2/11/1991,SYD-OOL,First,117
2/18/1991,SYD-OOL,First,129
2/25/1991,SYD-OOL,First,143
3/4/1991,SYD-OOL,First,70
3/11/1991,SYD-OOL,First,133
3/18/1991,SYD-OOL,First,138
3/25/1991,SYD-OOL,First,105
4/1/1991,SYD-OOL,First,65
4/8/1991,SYD-OOL,First,99
4/15/1991,SYD-OOL,First,76
4/22/1991,SYD-OOL,First,101
4/29/1991,SYD-OOL,First,104
5/6/1991,SYD-OOL,First,69
5/13/1991,SYD-OOL,First,74
5/20/1991,SYD-OOL,First,83
5/27/1991,SYD-OOL,First,80
6/3/1991,SYD-OOL,First,121
6/10/1991,SYD-OOL,First,87
6/17/1991,SYD-OOL,First,76
6/24/1991,SYD-OOL,First,69
7/1/1991,SYD-OOL,First,74
7/8/1991,SYD-OOL,First,76
7/15/1991,SYD-OOL,First,80
7/22/1991,SYD-OOL,First,62
7/29/1991,SYD-OOL,First,71
8/5/1991,SYD-OOL,First,62
8/12/1991,SYD-OOL,First,72
8/19/1991,SYD-OOL,First,43
8/26/1991,SYD-OOL,First,72
9/2/1991,SYD-OOL,First,71
9/9/1991,SYD-OOL,First,54
9/16/1991,SYD-OOL,First,97
9/23/1991,SYD-OOL,First,73
9/30/1991,SYD-OOL,First,117
10/7/1991,SYD-OOL,First,75
10/14/1991,SYD-OOL,First,83
10/21/1991,SYD-OOL,First,66
10/28/1991,SYD-OOL,First,108
11/4/1991,SYD-OOL,First,124
11/11/1991,SYD-OOL,First,102
11/18/1991,SYD-OOL,First,92
11/25/1991,SYD-OOL,First,79
12/2/1991,SYD-OOL,First,68
12/9/1991,SYD-OOL,First,109
12/16/1991,SYD-OOL,First,49
12/23/1991,SYD-OOL,First,88
12/30/1991,SYD-OOL,First,95
1/6/1992,SYD-OOL,First,110
1/13/1992,SYD-OOL,First,101
1/20/1992,SYD-OOL,First,61
1/27/1992,SYD-OOL,First,65
2/3/1992,SYD-OOL,First,195
2/10/1992,SYD-OOL,First,206
2/17/1992,SYD-OOL,First,156
2/24/1992,SYD-OOL,First,170
3/2/1992,SYD-OOL,First,244
3/9/1992,SYD-OOL,First,268
3/16/1992,SYD-OOL,First,294
3/23/1992,SYD-OOL,First,270
3/30/1992,SYD-OOL,First,178
4/6/1992,SYD-OOL,First,247
4/13/1992,SYD-OOL,First,234
4/20/1992,SYD-OOL,First,232
4/27/1992,SYD-OOL,First,193
5/4/1992,SYD-OOL,First,190
5/11/1992,SYD-OOL,First,295
5/18/1992,SYD-OOL,First,286
5/25/1992,SYD-OOL,First,210
6/1/1992,SYD-OOL,First,207
6/8/1992,SYD-OOL,First,170
6/15/1992,SYD-OOL,First,148
6/22/1992,SYD-OOL,First,140
6/29/1992,SYD-OOL,First,125
7/6/1992,SYD-OOL,First,169
7/13/1992,SYD-OOL,First,188
7/20/1992,SYD-OOL,First,157
7/27/1992,SYD-OOL,First,108
8/3/1992,SYD-OOL,First,147
8/10/1992,SYD-OOL,First,158
8/17/1992,SYD-OOL,First,120
8/24/1992,SYD-OOL,First,146
8/31/1992,SYD-OOL,First,142
9/7/1992,SYD-OOL,First,144
9/14/1992,SYD-OOL,First,141
9/21/1992,SYD-OOL,First,156
9/28/1992,SYD-OOL,First,197
10/5/1992,SYD-OOL,First,186
10/12/1992,SYD-OOL,First,150
10/19/1992,SYD-OOL,First,119
10/26/1992,SYD-OOL,First,156
11/2/1992,SYD-OOL,First,198
11/9/1992,SYD-OOL,First,169
11/16/1992,SYD-OOL,First,210
11/23/1992,SYD-OOL,First,168
7/10/1989,SYD-PER,Business,240
7/17/1989,SYD-PER,Business,371
7/24/1989,SYD-PER,Business,324
7/31/1989,SYD-PER,Business,430
8/7/1989,SYD-PER,Business,287
8/14/1989,SYD-PER,Business,180
8/21/1989,SYD-PER,Business,0
8/28/1989,SYD-PER,Business,0
9/4/1989,SYD-PER,Business,0
9/11/1989,SYD-PER,Business,0
9/18/1989,SYD-PER,Business,0
9/25/1989,SYD-PER,Business,0
10/2/1989,SYD-PER,Business,0
10/9/1989,SYD-PER,Business,0
10/16/1989,SYD-PER,Business,0
10/23/1989,SYD-PER,Business,0
10/30/1989,SYD-PER,Business,0
11/6/1989,SYD-PER,Business,0
11/13/1989,SYD-PER,Business,0
11/20/1989,SYD-PER,Business,0
11/27/1989,SYD-PER,Business,0
12/4/1989,SYD-PER,Business,0
12/11/1989,SYD-PER,Business,0
12/18/1989,SYD-PER,Business,0
12/25/1989,SYD-PER,Business,0
1/8/1990,SYD-PER,Business,67
1/15/1990,SYD-PER,Business,272
1/22/1990,SYD-PER,Business,249
1/29/1990,SYD-PER,Business,324
2/5/1990,SYD-PER,Business,438
2/12/1990,SYD-PER,Business,505
2/19/1990,SYD-PER,Business,455
2/26/1990,SYD-PER,Business,517
3/5/1990,SYD-PER,Business,477
3/12/1990,SYD-PER,Business,469
3/19/1990,SYD-PER,Business,435
3/26/1990,SYD-PER,Business,401
4/2/1990,SYD-PER,Business,333
4/9/1990,SYD-PER,Business,224
4/16/1990,SYD-PER,Business,245
4/23/1990,SYD-PER,Business,394
4/30/1990,SYD-PER,Business,347
5/7/1990,SYD-PER,Business,340
5/14/1990,SYD-PER,Business,336
5/21/1990,SYD-PER,Business,353
5/28/1990,SYD-PER,Business,310
6/4/1990,SYD-PER,Business,233
6/11/1990,SYD-PER,Business,371
6/18/1990,SYD-PER,Business,272
6/25/1990,SYD-PER,Business,327
7/2/1990,SYD-PER,Business,260
7/9/1990,SYD-PER,Business,302
7/16/1990,SYD-PER,Business,365
7/23/1990,SYD-PER,Business,306
7/30/1990,SYD-PER,Business,349
8/6/1990,SYD-PER,Business,326
8/13/1990,SYD-PER,Business,356
8/20/1990,SYD-PER,Business,318
8/27/1990,SYD-PER,Business,310
9/3/1990,SYD-PER,Business,341
9/10/1990,SYD-PER,Business,327
9/17/1990,SYD-PER,Business,274
9/24/1990,SYD-PER,Business,305
10/1/1990,SYD-PER,Business,402
10/8/1990,SYD-PER,Business,461
10/15/1990,SYD-PER,Business,405
10/22/1990,SYD-PER,Business,379
10/29/1990,SYD-PER,Business,364
11/5/1990,SYD-PER,Business,414
11/12/1990,SYD-PER,Business,464
11/19/1990,SYD-PER,Business,397
11/26/1990,SYD-PER,Business,409
12/3/1990,SYD-PER,Business,334
12/10/1990,SYD-PER,Business,283
12/17/1990,SYD-PER,Business,75
12/24/1990,SYD-PER,Business,152
1/7/1991,SYD-PER,Business,172
1/14/1991,SYD-PER,Business,285
1/21/1991,SYD-PER,Business,127
1/28/1991,SYD-PER,Business,247
2/4/1991,SYD-PER,Business,309
2/11/1991,SYD-PER,Business,323
2/18/1991,SYD-PER,Business,283
2/25/1991,SYD-PER,Business,432
3/4/1991,SYD-PER,Business,328
3/11/1991,SYD-PER,Business,389
3/18/1991,SYD-PER,Business,470
3/25/1991,SYD-PER,Business,294
4/1/1991,SYD-PER,Business,319
4/8/1991,SYD-PER,Business,447
4/15/1991,SYD-PER,Business,472
4/22/1991,SYD-PER,Business,355
4/29/1991,SYD-PER,Business,542
5/6/1991,SYD-PER,Business,502
5/13/1991,SYD-PER,Business,413
5/20/1991,SYD-PER,Business,481
5/27/1991,SYD-PER,Business,432
6/3/1991,SYD-PER,Business,369
6/10/1991,SYD-PER,Business,415
6/17/1991,SYD-PER,Business,392
6/24/1991,SYD-PER,Business,498
7/1/1991,SYD-PER,Business,329
7/8/1991,SYD-PER,Business,311
7/15/1991,SYD-PER,Business,339
7/22/1991,SYD-PER,Business,380
7/29/1991,SYD-PER,Business,390
8/5/1991,SYD-PER,Business,366
8/12/1991,SYD-PER,Business,408
8/19/1991,SYD-PER,Business,373
8/26/1991,SYD-PER,Business,417
9/2/1991,SYD-PER,Business,291
9/9/1991,SYD-PER,Business,368
9/16/1991,SYD-PER,Business,355
9/23/1991,SYD-PER,Business,442
9/30/1991,SYD-PER,Business,313
10/7/1991,SYD-PER,Business,365
10/14/1991,SYD-PER,Business,399
10/21/1991,SYD-PER,Business,381
10/28/1991,SYD-PER,Business,450
11/4/1991,SYD-PER,Business,422
11/11/1991,SYD-PER,Business,367
11/18/1991,SYD-PER,Business,385
11/25/1991,SYD-PER,Business,404
12/2/1991,SYD-PER,Business,363
12/9/1991,SYD-PER,Business,440
12/16/1991,SYD-PER,Business,333
12/23/1991,SYD-PER,Business,97
12/30/1991,SYD-PER,Business,132
1/6/1992,SYD-PER,Business,191
1/13/1992,SYD-PER,Business,220
1/20/1992,SYD-PER,Business,286
1/27/1992,SYD-PER,Business,356
2/3/1992,SYD-PER,Business,395
2/10/1992,SYD-PER,Business,414
2/17/1992,SYD-PER,Business,441
2/24/1992,SYD-PER,Business,421
3/2/1992,SYD-PER,Business,411
3/9/1992,SYD-PER,Business,467
3/16/1992,SYD-PER,Business,372
3/23/1992,SYD-PER,Business,720
3/30/1992,SYD-PER,Business,1032
4/6/1992,SYD-PER,Business,1057
4/13/1992,SYD-PER,Business,868
4/20/1992,SYD-PER,Business,717
4/27/1992,SYD-PER,Business,1004
5/4/1992,SYD-PER,Business,921
5/11/1992,SYD-PER,Business,861
5/18/1992,SYD-PER,Business,878
5/25/1992,SYD-PER,Business,858
6/1/1992,SYD-PER,Business,660
6/8/1992,SYD-PER,Business,664
6/15/1992,SYD-PER,Business,918
6/22/1992,SYD-PER,Business,636
6/29/1992,SYD-PER,Business,559
7/6/1992,SYD-PER,Business,489
7/13/1992,SYD-PER,Business,490
7/20/1992,SYD-PER,Business,466
7/27/1992,SYD-PER,Business,519
8/3/1992,SYD-PER,Business,495
8/10/1992,SYD-PER,Business,501
8/17/1992,SYD-PER,Business,472
8/24/1992,SYD-PER,Business,445
8/31/1992,SYD-PER,Business,453
9/7/1992,SYD-PER,Business,420
9/14/1992,SYD-PER,Business,480
9/21/1992,SYD-PER,Business,453
9/28/1992,SYD-PER,Business,514
10/5/1992,SYD-PER,Business,473
10/12/1992,SYD-PER,Business,546
10/19/1992,SYD-PER,Business,566
10/26/1992,SYD-PER,Business,569
11/2/1992,SYD-PER,Business,455
11/9/1992,SYD-PER,Business,547
11/16/1992,SYD-PER,Business,613
11/23/1992,SYD-PER,Business,602
6/29/1987,SYD-PER,Economy,2364
7/6/1987,SYD-PER,Economy,1849
7/13/1987,SYD-PER,Economy,2020
7/20/1987,SYD-PER,Economy,1781
7/27/1987,SYD-PER,Economy,1763
8/3/1987,SYD-PER,Economy,1463
8/10/1987,SYD-PER,Economy,1793
8/17/1987,SYD-PER,Economy,1795
8/24/1987,SYD-PER,Economy,1993
8/31/1987,SYD-PER,Economy,1738
9/7/1987,SYD-PER,Economy,1823
9/14/1987,SYD-PER,Economy,1932
9/21/1987,SYD-PER,Economy,2253
9/28/1987,SYD-PER,Economy,2770
10/5/1987,SYD-PER,Economy,2332
10/12/1987,SYD-PER,Economy,2315
10/19/1987,SYD-PER,Economy,2217
10/26/1987,SYD-PER,Economy,1909
11/2/1987,SYD-PER,Economy,1889
11/9/1987,SYD-PER,Economy,1966
11/16/1987,SYD-PER,Economy,1701
11/23/1987,SYD-PER,Economy,1927
11/30/1987,SYD-PER,Economy,1867
12/7/1987,SYD-PER,Economy,2091
12/14/1987,SYD-PER,Economy,3273
12/21/1987,SYD-PER,Economy,3368
12/28/1987,SYD-PER,Economy,3167
1/4/1988,SYD-PER,Economy,4073
1/4/1988,SYD-PER,Economy,4254
1/11/1988,SYD-PER,Economy,3501
1/18/1988,SYD-PER,Economy,3201
1/25/1988,SYD-PER,Economy,2082
2/1/1988,SYD-PER,Economy,1935
2/8/1988,SYD-PER,Economy,2340
2/15/1988,SYD-PER,Economy,1942
2/22/1988,SYD-PER,Economy,1636
2/29/1988,SYD-PER,Economy,1864
3/7/1988,SYD-PER,Economy,2102
3/14/1988,SYD-PER,Economy,2730
3/21/1988,SYD-PER,Economy,2517
3/28/1988,SYD-PER,Economy,2247
4/4/1988,SYD-PER,Economy,2609
4/11/1988,SYD-PER,Economy,2517
4/18/1988,SYD-PER,Economy,2366
4/25/1988,SYD-PER,Economy,2637
5/2/1988,SYD-PER,Economy,2409
5/9/1988,SYD-PER,Economy,2132
5/16/1988,SYD-PER,Economy,2280
5/23/1988,SYD-PER,Economy,2127
5/30/1988,SYD-PER,Economy,1541
6/6/1988,SYD-PER,Economy,1694
6/13/1988,SYD-PER,Economy,2429
6/20/1988,SYD-PER,Economy,2632
6/27/1988,SYD-PER,Economy,2327
7/4/1988,SYD-PER,Economy,2491
7/11/1988,SYD-PER,Economy,2577
7/18/1988,SYD-PER,Economy,2553
7/25/1988,SYD-PER,Economy,2416
8/1/1988,SYD-PER,Economy,2478
8/8/1988,SYD-PER,Economy,2799
8/15/1988,SYD-PER,Economy,2710
8/22/1988,SYD-PER,Economy,2666
8/29/1988,SYD-PER,Economy,2818
9/5/1988,SYD-PER,Economy,2228
9/12/1988,SYD-PER,Economy,2824
9/19/1988,SYD-PER,Economy,3200
9/26/1988,SYD-PER,Economy,2486
10/3/1988,SYD-PER,Economy,3024
10/10/1988,SYD-PER,Economy,2691
10/17/1988,SYD-PER,Economy,2917
10/24/1988,SYD-PER,Economy,2581
10/31/1988,SYD-PER,Economy,2553
11/7/1988,SYD-PER,Economy,2303
11/14/1988,SYD-PER,Economy,2632
11/21/1988,SYD-PER,Economy,2442
11/28/1988,SYD-PER,Economy,2544
12/5/1988,SYD-PER,Economy,3273
12/12/1988,SYD-PER,Economy,3104
12/19/1988,SYD-PER,Economy,2348
12/26/1988,SYD-PER,Economy,3369
1/2/1989,SYD-PER,Economy,3797
1/9/1989,SYD-PER,Economy,3583
1/16/1989,SYD-PER,Economy,3254
1/23/1989,SYD-PER,Economy,2615
1/30/1989,SYD-PER,Economy,2421
2/6/1989,SYD-PER,Economy,2411
2/13/1989,SYD-PER,Economy,2143
2/20/1989,SYD-PER,Economy,2265
2/27/1989,SYD-PER,Economy,2443
3/6/1989,SYD-PER,Economy,2724
3/13/1989,SYD-PER,Economy,2696
3/20/1989,SYD-PER,Economy,2449
3/27/1989,SYD-PER,Economy,2962
4/3/1989,SYD-PER,Economy,2869
4/10/1989,SYD-PER,Economy,2555
4/17/1989,SYD-PER,Economy,2494
4/24/1989,SYD-PER,Economy,2302
5/1/1989,SYD-PER,Economy,2337
5/8/1989,SYD-PER,Economy,2251
5/15/1989,SYD-PER,Economy,1989
5/22/1989,SYD-PER,Economy,2126
5/29/1989,SYD-PER,Economy,2139
6/5/1989,SYD-PER,Economy,1937
6/12/1989,SYD-PER,Economy,2208
6/19/1989,SYD-PER,Economy,2685
6/26/1989,SYD-PER,Economy,2652
7/3/1989,SYD-PER,Economy,2733
7/10/1989,SYD-PER,Economy,2554
7/17/1989,SYD-PER,Economy,2369
7/24/1989,SYD-PER,Economy,2031
7/31/1989,SYD-PER,Economy,2358
8/7/1989,SYD-PER,Economy,1833
8/14/1989,SYD-PER,Economy,1383
8/21/1989,SYD-PER,Economy,0
8/28/1989,SYD-PER,Economy,0
9/4/1989,SYD-PER,Economy,0
9/11/1989,SYD-PER,Economy,0
9/18/1989,SYD-PER,Economy,0
9/25/1989,SYD-PER,Economy,0
10/2/1989,SYD-PER,Economy,0
10/9/1989,SYD-PER,Economy,116
10/16/1989,SYD-PER,Economy,384
10/23/1989,SYD-PER,Economy,2907
10/30/1989,SYD-PER,Economy,2981
11/6/1989,SYD-PER,Economy,3413
11/13/1989,SYD-PER,Economy,3606
11/20/1989,SYD-PER,Economy,3475
11/27/1989,SYD-PER,Economy,2869
12/4/1989,SYD-PER,Economy,2593
12/11/1989,SYD-PER,Economy,3821
12/18/1989,SYD-PER,Economy,2897
12/25/1989,SYD-PER,Economy,2934
1/1/1990,SYD-PER,Economy,3173
1/8/1990,SYD-PER,Economy,3379
1/15/1990,SYD-PER,Economy,3123
1/22/1990,SYD-PER,Economy,2315
1/29/1990,SYD-PER,Economy,2263
2/5/1990,SYD-PER,Economy,2259
2/12/1990,SYD-PER,Economy,2250
2/19/1990,SYD-PER,Economy,2147
2/26/1990,SYD-PER,Economy,2279
3/5/1990,SYD-PER,Economy,2291
3/12/1990,SYD-PER,Economy,2302
3/19/1990,SYD-PER,Economy,2447
3/26/1990,SYD-PER,Economy,2552
4/2/1990,SYD-PER,Economy,2972
4/9/1990,SYD-PER,Economy,2267
4/16/1990,SYD-PER,Economy,2538
4/23/1990,SYD-PER,Economy,2426
4/30/1990,SYD-PER,Economy,2043
5/7/1990,SYD-PER,Economy,1904
5/14/1990,SYD-PER,Economy,2087
5/21/1990,SYD-PER,Economy,1953
5/28/1990,SYD-PER,Economy,1903
6/4/1990,SYD-PER,Economy,1528
6/11/1990,SYD-PER,Economy,1904
6/18/1990,SYD-PER,Economy,2224
6/25/1990,SYD-PER,Economy,2507
7/2/1990,SYD-PER,Economy,2846
7/9/1990,SYD-PER,Economy,2506
7/16/1990,SYD-PER,Economy,2241
7/23/1990,SYD-PER,Economy,1996
7/30/1990,SYD-PER,Economy,1909
8/6/1990,SYD-PER,Economy,2028
8/13/1990,SYD-PER,Economy,2205
8/20/1990,SYD-PER,Economy,2520
8/27/1990,SYD-PER,Economy,2062
9/3/1990,SYD-PER,Economy,2262
9/10/1990,SYD-PER,Economy,2611
9/17/1990,SYD-PER,Economy,2758
9/24/1990,SYD-PER,Economy,3350
10/1/1990,SYD-PER,Economy,3510
10/8/1990,SYD-PER,Economy,2999
10/15/1990,SYD-PER,Economy,2855
10/22/1990,SYD-PER,Economy,2606
10/29/1990,SYD-PER,Economy,2598
11/5/1990,SYD-PER,Economy,2656
11/12/1990,SYD-PER,Economy,2436
11/19/1990,SYD-PER,Economy,2619
11/26/1990,SYD-PER,Economy,2555
12/3/1990,SYD-PER,Economy,2788
12/10/1990,SYD-PER,Economy,3885
12/17/1990,SYD-PER,Economy,3018
12/24/1990,SYD-PER,Economy,3123
1/7/1991,SYD-PER,Economy,4015
1/14/1991,SYD-PER,Economy,4108
1/21/1991,SYD-PER,Economy,1989
1/28/1991,SYD-PER,Economy,3018
2/4/1991,SYD-PER,Economy,2464
2/11/1991,SYD-PER,Economy,2456
2/18/1991,SYD-PER,Economy,2416
2/25/1991,SYD-PER,Economy,2339
3/4/1991,SYD-PER,Economy,2924
3/11/1991,SYD-PER,Economy,2672
3/18/1991,SYD-PER,Economy,3267
3/25/1991,SYD-PER,Economy,3734
4/1/1991,SYD-PER,Economy,3111
4/8/1991,SYD-PER,Economy,3219
4/15/1991,SYD-PER,Economy,3006
4/22/1991,SYD-PER,Economy,2922
4/29/1991,SYD-PER,Economy,3027
5/6/1991,SYD-PER,Economy,2791
5/13/1991,SYD-PER,Economy,2787
5/20/1991,SYD-PER,Economy,2805
5/27/1991,SYD-PER,Economy,2626
6/3/1991,SYD-PER,Economy,3055
6/10/1991,SYD-PER,Economy,2930
6/17/1991,SYD-PER,Economy,2679
6/24/1991,SYD-PER,Economy,3180
7/1/1991,SYD-PER,Economy,3568
7/8/1991,SYD-PER,Economy,4135
7/15/1991,SYD-PER,Economy,4219
7/22/1991,SYD-PER,Economy,3969
7/29/1991,SYD-PER,Economy,3562
8/5/1991,SYD-PER,Economy,3585
8/12/1991,SYD-PER,Economy,3627
8/19/1991,SYD-PER,Economy,3982
8/26/1991,SYD-PER,Economy,4105
9/2/1991,SYD-PER,Economy,4402
9/9/1991,SYD-PER,Economy,4313
9/16/1991,SYD-PER,Economy,4681
9/23/1991,SYD-PER,Economy,5145
9/30/1991,SYD-PER,Economy,5340
10/7/1991,SYD-PER,Economy,5445
10/14/1991,SYD-PER,Economy,5217
10/21/1991,SYD-PER,Economy,3999
10/28/1991,SYD-PER,Economy,5046
11/4/1991,SYD-PER,Economy,4394
11/11/1991,SYD-PER,Economy,4245
11/18/1991,SYD-PER,Economy,4704
11/25/1991,SYD-PER,Economy,4377
12/2/1991,SYD-PER,Economy,4756
12/9/1991,SYD-PER,Economy,4790
12/16/1991,SYD-PER,Economy,5980
12/23/1991,SYD-PER,Economy,6839
12/30/1991,SYD-PER,Economy,7007
1/6/1992,SYD-PER,Economy,7413
1/13/1992,SYD-PER,Economy,6162
1/20/1992,SYD-PER,Economy,5751
1/27/1992,SYD-PER,Economy,4458
2/3/1992,SYD-PER,Economy,3412
2/10/1992,SYD-PER,Economy,3707
2/17/1992,SYD-PER,Economy,3731
2/24/1992,SYD-PER,Economy,4070
3/2/1992,SYD-PER,Economy,4227
3/9/1992,SYD-PER,Economy,4209
3/16/1992,SYD-PER,Economy,4260
3/23/1992,SYD-PER,Economy,3844
3/30/1992,SYD-PER,Economy,3563
4/6/1992,SYD-PER,Economy,3556
4/13/1992,SYD-PER,Economy,4067
4/20/1992,SYD-PER,Economy,3948
4/27/1992,SYD-PER,Economy,4049
5/4/1992,SYD-PER,Economy,3096
5/11/1992,SYD-PER,Economy,2877
5/18/1992,SYD-PER,Economy,3120
5/25/1992,SYD-PER,Economy,2995
6/1/1992,SYD-PER,Economy,3045
6/8/1992,SYD-PER,Economy,2832
6/15/1992,SYD-PER,Economy,3053
6/22/1992,SYD-PER,Economy,3162
6/29/1992,SYD-PER,Economy,3896
7/6/1992,SYD-PER,Economy,4199
7/13/1992,SYD-PER,Economy,4205
7/20/1992,SYD-PER,Economy,4042
7/27/1992,SYD-PER,Economy,3610
8/3/1992,SYD-PER,Economy,3526
8/10/1992,SYD-PER,Economy,3728
8/17/1992,SYD-PER,Economy,3939
8/24/1992,SYD-PER,Economy,3965
8/31/1992,SYD-PER,Economy,4217
9/7/1992,SYD-PER,Economy,4279
9/14/1992,SYD-PER,Economy,4484
9/21/1992,SYD-PER,Economy,5070
9/28/1992,SYD-PER,Economy,5160
10/5/1992,SYD-PER,Economy,5380
10/12/1992,SYD-PER,Economy,4465
10/19/1992,SYD-PER,Economy,4377
10/26/1992,SYD-PER,Economy,4294
11/2/1992,SYD-PER,Economy,4233
11/9/1992,SYD-PER,Economy,4577
11/16/1992,SYD-PER,Economy,4329
11/23/1992,SYD-PER,Economy,4286
6/29/1987,SYD-PER,First,334
7/6/1987,SYD-PER,First,316
7/13/1987,SYD-PER,First,254
7/20/1987,SYD-PER,First,406
7/27/1987,SYD-PER,First,403
8/3/1987,SYD-PER,First,354
8/10/1987,SYD-PER,First,368
8/17/1987,SYD-PER,First,327
8/24/1987,SYD-PER,First,351
8/31/1987,SYD-PER,First,404
9/7/1987,SYD-PER,First,389
9/14/1987,SYD-PER,First,419
9/21/1987,SYD-PER,First,396
9/28/1987,SYD-PER,First,403
10/5/1987,SYD-PER,First,326
10/12/1987,SYD-PER,First,372
10/19/1987,SYD-PER,First,450
10/26/1987,SYD-PER,First,413
11/2/1987,SYD-PER,First,340
11/9/1987,SYD-PER,First,403
11/16/1987,SYD-PER,First,380
11/23/1987,SYD-PER,First,431
11/30/1987,SYD-PER,First,344
12/7/1987,SYD-PER,First,377
12/14/1987,SYD-PER,First,438
12/21/1987,SYD-PER,First,172
12/28/1987,SYD-PER,First,127
1/4/1988,SYD-PER,First,241
1/4/1988,SYD-PER,First,322
1/11/1988,SYD-PER,First,363
1/18/1988,SYD-PER,First,283
1/25/1988,SYD-PER,First,366
2/1/1988,SYD-PER,First,392
2/8/1988,SYD-PER,First,378
2/15/1988,SYD-PER,First,352
2/22/1988,SYD-PER,First,265
2/29/1988,SYD-PER,First,357
3/7/1988,SYD-PER,First,354
3/14/1988,SYD-PER,First,428
3/21/1988,SYD-PER,First,269
3/28/1988,SYD-PER,First,297
4/4/1988,SYD-PER,First,457
4/11/1988,SYD-PER,First,357
4/18/1988,SYD-PER,First,419
4/25/1988,SYD-PER,First,448
5/2/1988,SYD-PER,First,396
5/9/1988,SYD-PER,First,451
5/16/1988,SYD-PER,First,457
5/23/1988,SYD-PER,First,498
5/30/1988,SYD-PER,First,357
6/6/1988,SYD-PER,First,335
6/13/1988,SYD-PER,First,375
6/20/1988,SYD-PER,First,349
6/27/1988,SYD-PER,First,336
